Sex	Age	Year	Month	J09	J10	J11
M	45–49	2010	Februari	1	0	0
M	45–49	2010	Mars	0	1	0
M	45–49	2010	April	0	1	0
M	45–49	2010	Maj	0	0	0
M	45–49	2010	Juni	0	0	0
M	45–49	2010	Juli	0	0	0
M	45–49	2010	Augusti	0	0	0
M	45–49	2010	September	0	0	1
M	45–49	2010	Oktober	0	0	0
M	45–49	2010	November	0	0	0
M	45–49	2010	December	0	2	0
M	45–49	2011	Januari	5	2	1
M	45–49	2011	Februari	2	2	1
M	45–49	2011	Mars	1	2	0
M	45–49	2011	April	0	1	1
M	45–49	2011	Maj	0	0	0
M	45–49	2011	Juni	0	0	0
M	45–49	2011	Juli	0	0	0
M	45–49	2011	Augusti	0	0	0
M	45–49	2011	September	0	0	0
M	45–49	2011	Oktober	0	0	0
M	45–49	2011	November	0	1	0
M	45–49	2011	December	0	0	0
M	45–49	2012	Januari	0	1	0
M	45–49	2012	Februari	3	7	8
M	45–49	2012	Mars	2	13	4
M	45–49	2012	April	1	1	1
M	45–49	2012	Maj	0	0	1
M	45–49	2012	Juni	0	0	0
M	45–49	2012	Juli	0	0	0
M	45–49	2012	Augusti	1	0	0
M	45–49	2012	September	0	0	0
M	45–49	2012	Oktober	0	0	0
M	45–49	2012	November	0	0	0
M	45–49	2012	December	2	0	1
M	45–49	2013	Januari	6	7	1
M	45–49	2013	Februari	8	11	3
M	45–49	2013	Mars	3	7	1
M	45–49	2013	April	0	3	0
M	45–49	2013	Maj	0	1	1
M	45–49	2013	Juni	0	0	0
M	45–49	2013	Juli	0	0	0
M	45–49	2013	Augusti	0	0	0
M	45–49	2013	September	0	0	0
M	45–49	2013	Oktober	0	0	0
M	45–49	2013	November	0	1	0
M	45–49	2013	December	0	2	0
M	45–49	2014	Januari	3	1	0
M	45–49	2014	Februari	10	3	1
M	45–49	2014	Mars	4	4	1
M	45–49	2014	April	2	3	0
M	45–49	2014	Maj	0	1	0
M	45–49	2014	Juni	0	0	0
M	45–49	2014	Juli	0	0	0
M	45–49	2014	Augusti	0	0	0
M	45–49	2014	September	0	0	0
M	45–49	2014	Oktober	0	0	0
M	45–49	2014	November	0	0	0
M	45–49	2014	December	0	0	0
M	45–49	2015	Januari	2	2	0
M	45–49	2015	Februari	6	8	4
M	45–49	2015	Mars	7	11	3
M	45–49	2015	April	2	6	0
M	45–49	2015	Maj	2	2	1
M	45–49	2015	Juni	0	0	0
M	45–49	2015	Juli	0	0	0
M	45–49	2015	Augusti	0	0	0
M	45–49	2015	September	0	0	0
M	45–49	2015	Oktober	0	0	0
M	45–49	2015	November	0	0	0
M	45–49	2015	December	3	3	1
M	45–49	2016	Januari	3	14	1
M	45–49	2016	Februari	9	16	2
M	45–49	2016	Mars	8	12	1
M	45–49	2016	April	2	2	0
M	45–49	2016	Maj	0	3	0
M	45–49	2016	Juni	0	1	0
M	45–49	2016	Juli	0	0	0
M	45–49	2016	Augusti	0	0	0
M	45–49	2016	September	0	0	1
M	45–49	2016	Oktober	0	0	0
M	45–49	2016	November	0	1	0
M	45–49	2016	December	0	7	2
M	45–49	2017	Januari	2	11	0
M	45–49	2017	Februari	1	8	0
M	45–49	2017	Mars	0	4	0
M	45–49	2017	April	2	5	0
M	45–49	2017	Maj	1	1	0
M	45–49	2017	Juni	0	2	0
M	45–49	2017	Juli	0	0	0
M	45–49	2017	Augusti	0	1	0
M	45–49	2017	September	0	0	0
M	45–49	2017	Oktober	0	0	0
M	45–49	2017	November	0	0	0
M	45–49	2017	December	0	6	0
M	45–49	2018	Januari	0	13	1
M	45–49	2018	Februari	0	25	1
M	45–49	2018	Mars	0	25	1
M	45–49	2018	April	1	5	0
M	45–49	2018	Maj	1	1	0
M	45–49	2018	Juni	0	1	0
M	45–49	2018	Juli	0	0	0
M	45–49	2018	Augusti	0	0	0
M	45–49	2018	September	0	0	0
M	45–49	2018	Oktober	0	0	0
M	45–49	2018	November	0	1	0
M	45–49	2018	December	1	8	0
M	45–49	2019	Januari	0	18	1
M	45–49	2019	Februari	1	18	0
M	45–49	2019	Mars	0	6	0
M	45–49	2019	April	0	4	3
M	45–49	2019	Maj	0	1	0
M	45–49	2019	Juni	0	1	0
M	45–49	2019	Juli	0	1	0
M	45–49	2019	Augusti	0	0	0
M	45–49	2019	September	0	1	1
M	45–49	2019	Oktober	0	0	0
M	45–49	2019	November	0	2	0
M	45–49	2019	December	0	5	0
M	45–49	2020	Januari	0	10	1
M	45–49	2020	Februari	1	9	0
M	45–49	2020	Mars	0	10	0
M	45–49	2020	April	0	1	1
M	45–49	2020	Maj	0	0	0
M	45–49	2020	Juni	0	0	0
M	45–49	2020	Juli	0	0	0
M	45–49	2020	Augusti	0	0	0
M	45–49	2020	September	0	0	0
M	45–49	2020	Oktober	0	0	0
M	45–49	2020	November	0	0	0
M	45–49	2020	December	0	0	0
M	45–49	2021	Januari	0	0	0
M	45–49	2021	Februari	0	0	0
M	45–49	2021	Mars	0	0	0
M	45–49	2021	April	0	0	0
M	45–49	2021	Maj	0	0	0
M	45–49	2021	Juni	0	0	0
M	45–49	2021	Juli	0	0	0
M	45–49	2021	Augusti	0	0	0
M	45–49	2021	September	0	0	0
M	45–49	2021	Oktober	0	0	0
M	45–49	2021	November	0	4	0
M	45–49	2021	December	0	8	0
M	50–54	1998	Januari	0	1	1
M	50–54	1998	Februari	0	8	10
M	50–54	1998	Mars	0	5	7
M	50–54	1998	April	0	1	0
M	50–54	1998	Maj	0	0	1
M	50–54	1998	Juni	0	0	3
M	50–54	1998	Juli	0	0	0
M	50–54	1998	Augusti	0	0	1
M	50–54	1998	September	0	0	0
M	50–54	1998	Oktober	0	0	0
M	50–54	1998	November	0	0	2
M	50–54	1998	December	0	1	0
M	50–54	1999	Januari	0	4	4
M	50–54	1999	Februari	0	7	10
M	50–54	1999	Mars	0	9	11
M	50–54	1999	April	0	0	1
M	50–54	1999	Maj	0	0	1
M	50–54	1999	Juni	0	0	3
M	50–54	1999	Juli	0	0	0
M	50–54	1999	Augusti	0	0	0
M	50–54	1999	September	0	0	1
M	50–54	1999	Oktober	0	0	2
M	50–54	1999	November	0	0	1
M	50–54	1999	December	0	7	6
M	50–54	2000	Januari	0	6	19
M	50–54	2000	Februari	0	4	4
M	50–54	2000	Mars	0	0	3
M	50–54	2000	April	0	1	1
M	50–54	2000	Maj	0	0	1
M	50–54	2000	Juni	0	0	0
M	50–54	2000	Juli	0	0	0
M	50–54	2000	Augusti	0	0	0
M	50–54	2000	September	0	0	2
M	50–54	2000	Oktober	0	0	2
M	50–54	2000	November	0	0	0
M	50–54	2000	December	0	0	1
M	50–54	2001	Januari	0	0	0
M	50–54	2001	Februari	0	2	5
M	50–54	2001	Mars	0	1	3
M	50–54	2001	April	0	0	1
M	50–54	2001	Maj	0	0	1
M	50–54	2001	Juni	0	0	1
M	50–54	2001	Juli	0	0	0
M	50–54	2001	Augusti	0	0	1
M	50–54	2001	September	0	0	0
M	50–54	2001	Oktober	0	0	1
M	50–54	2001	November	0	0	0
M	50–54	2001	December	0	0	1
M	50–54	2002	Januari	0	0	1
M	50–54	2002	Februari	0	0	2
M	50–54	2002	Mars	0	5	4
M	50–54	2002	April	0	1	0
M	50–54	2002	Maj	0	0	0
M	50–54	2002	Juni	0	0	0
M	50–54	2002	Juli	0	0	0
M	50–54	2002	Augusti	0	0	1
M	50–54	2002	September	0	0	0
M	50–54	2002	Oktober	0	0	0
M	50–54	2002	November	0	0	1
M	50–54	2002	December	0	0	1
M	50–54	2003	Januari	0	1	1
M	50–54	2003	Februari	0	1	3
M	50–54	2003	Mars	0	0	0
M	50–54	2003	April	0	0	1
M	50–54	2003	Maj	0	0	0
M	50–54	2003	Juni	0	0	0
M	50–54	2003	Juli	0	0	2
M	50–54	2003	Augusti	0	0	0
M	50–54	2003	September	0	0	1
M	50–54	2003	Oktober	0	1	0
M	50–54	2003	November	0	1	2
M	50–54	2003	December	0	8	2
M	50–54	2004	Januari	0	1	2
M	50–54	2004	Februari	0	0	3
M	50–54	2004	Mars	0	0	1
M	50–54	2004	April	0	0	0
M	50–54	2004	Maj	0	0	0
M	50–54	2004	Juni	0	0	0
M	50–54	2004	Juli	0	0	0
M	50–54	2004	Augusti	0	0	0
M	50–54	2004	September	0	0	0
M	50–54	2004	Oktober	0	0	0
M	50–54	2004	November	0	0	0
M	50–54	2004	December	0	4	0
M	50–54	2005	Januari	0	5	3
M	50–54	2005	Februari	0	3	4
M	50–54	2005	Mars	0	4	4
M	50–54	2005	April	0	1	0
M	50–54	2005	Maj	0	0	0
M	50–54	2005	Juni	0	0	0
M	50–54	2005	Juli	0	0	0
M	50–54	2005	Augusti	0	0	0
M	50–54	2005	September	0	0	0
M	50–54	2005	Oktober	0	0	0
M	50–54	2005	November	0	0	2
M	50–54	2005	December	0	0	1
M	50–54	2006	Januari	0	0	1
M	50–54	2006	Februari	0	2	1
M	50–54	2006	Mars	0	1	0
M	50–54	2006	April	0	2	1
M	50–54	2006	Maj	0	0	2
M	50–54	2006	Juni	0	0	0
M	50–54	2006	Juli	0	0	0
M	50–54	2006	Augusti	0	0	0
M	50–54	2006	September	0	0	0
M	50–54	2006	Oktober	0	0	0
M	50–54	2006	November	0	0	0
M	50–54	2006	December	0	0	0
M	50–54	2007	Januari	0	0	2
M	50–54	2007	Februari	0	1	2
M	50–54	2007	Mars	0	5	3
M	50–54	2007	April	0	0	1
M	50–54	2007	Maj	0	0	0
M	50–54	2007	Juni	0	0	0
M	50–54	2007	Juli	0	0	1
M	50–54	2007	Augusti	0	0	0
M	50–54	2007	September	0	0	0
M	50–54	2007	Oktober	0	0	0
M	50–54	2007	November	0	0	0
M	50–54	2007	December	0	0	0
M	50–54	2008	Januari	0	0	1
M	50–54	2008	Februari	0	5	0
M	50–54	2008	Mars	0	4	2
M	50–54	2008	April	0	2	2
M	50–54	2008	Maj	0	1	0
M	50–54	2008	Juni	0	0	0
M	50–54	2008	Juli	0	0	0
M	50–54	2008	Augusti	0	0	0
M	50–54	2008	September	0	0	0
M	50–54	2008	Oktober	0	0	0
M	50–54	2008	November	0	0	0
M	50–54	2008	December	0	0	1
M	50–54	2009	Januari	0	5	5
M	50–54	2009	Februari	0	7	1
M	50–54	2009	Mars	0	1	2
M	50–54	2009	April	0	0	0
M	50–54	2009	Maj	0	0	0
M	50–54	2009	Juni	0	0	0
M	50–54	2009	Juli	0	0	0
M	50–54	2009	Augusti	0	0	1
M	50–54	2009	September	1	0	0
M	50–54	2009	Oktober	6	0	1
M	50–54	2009	November	32	3	2
M	50–54	2009	December	10	0	0
M	50–54	2010	Januari	3	2	0
M	50–54	2010	Februari	0	1	0
M	50–54	2010	Mars	0	0	0
M	50–54	2010	April	0	0	0
M	50–54	2010	Maj	0	0	0
M	50–54	2010	Juni	0	0	0
M	50–54	2010	Juli	0	0	0
M	50–54	2010	Augusti	0	0	0
M	50–54	2010	September	0	0	0
M	50–54	2010	Oktober	0	0	0
M	50–54	2010	November	0	0	0
M	50–54	2010	December	1	0	1
M	50–54	2011	Januari	4	3	3
M	50–54	2011	Februari	2	5	0
M	50–54	2011	Mars	2	0	0
M	50–54	2011	April	0	1	0
M	50–54	2011	Maj	1	0	0
M	50–54	2011	Juni	0	0	0
M	50–54	2011	Juli	0	0	0
M	50–54	2011	Augusti	0	0	0
M	50–54	2011	September	0	0	0
M	50–54	2011	Oktober	0	0	0
M	50–54	2011	November	0	0	0
M	50–54	2011	December	0	1	1
M	50–54	2012	Januari	0	2	0
M	50–54	2012	Februari	3	10	0
M	50–54	2012	Mars	4	12	4
M	50–54	2012	April	1	1	0
M	50–54	2012	Maj	0	0	0
M	50–54	2012	Juni	0	0	0
M	50–54	2012	Juli	0	0	0
M	50–54	2012	Augusti	0	0	0
M	50–54	2012	September	0	0	0
M	50–54	2012	Oktober	0	0	0
M	50–54	2012	November	0	0	0
M	50–54	2012	December	1	5	0
M	50–54	2013	Januari	8	3	7
M	50–54	2013	Februari	18	9	3
M	50–54	2013	Mars	11	9	1
M	50–54	2013	April	1	7	2
M	50–54	2013	Maj	1	1	0
M	50–54	2013	Juni	0	0	0
M	50–54	2013	Juli	0	0	0
M	50–54	2013	Augusti	0	0	0
M	50–54	2013	September	0	0	0
M	50–54	2013	Oktober	0	0	0
M	50–54	2013	November	1	0	0
M	50–54	2013	December	0	1	0
M	50–54	2014	Januari	2	2	0
M	50–54	2014	Februari	5	3	4
M	50–54	2014	Mars	4	4	2
M	50–54	2014	April	2	1	0
M	50–54	2014	Maj	0	1	0
M	50–54	2014	Juni	0	0	0
M	50–54	2014	Juli	0	0	0
M	50–54	2014	Augusti	0	0	0
M	50–54	2014	September	0	0	0
M	50–54	2014	Oktober	0	0	0
M	50–54	2014	November	0	0	0
M	50–54	2014	December	1	1	0
M	50–54	2015	Januari	2	5	0
M	50–54	2015	Februari	3	13	2
M	50–54	2015	Mars	3	13	4
M	50–54	2015	April	2	11	1
M	50–54	2015	Maj	0	1	1
M	50–54	2015	Juni	0	0	0
M	50–54	2015	Juli	0	0	0
M	50–54	2015	Augusti	0	0	0
M	50–54	2015	September	0	0	0
M	50–54	2015	Oktober	0	1	0
M	50–54	2015	November	0	0	0
M	50–54	2015	December	2	4	0
M	50–54	2016	Januari	5	11	3
M	50–54	2016	Februari	17	22	2
M	50–54	2016	Mars	4	16	1
M	50–54	2016	April	2	2	1
M	50–54	2016	Maj	1	1	0
M	50–54	2016	Juni	0	0	0
M	50–54	2016	Juli	0	0	0
M	50–54	2016	Augusti	0	0	0
M	50–54	2016	September	0	1	0
M	50–54	2016	Oktober	0	0	0
M	50–54	2016	November	0	0	0
M	50–54	2016	December	3	6	1
M	50–54	2017	Januari	5	11	3
M	50–54	2017	Februari	1	18	0
M	50–54	2017	Mars	1	5	4
M	50–54	2017	April	0	2	0
M	50–54	2017	Maj	0	2	0
M	50–54	2017	Juni	0	0	1
M	50–54	2017	Juli	0	1	0
M	50–54	2017	Augusti	0	1	0
M	50–54	2017	September	0	2	0
M	50–54	2017	Oktober	0	0	0
M	50–54	2017	November	0	0	0
M	50–54	2017	December	0	7	1
M	50–54	2018	Januari	0	13	2
M	50–54	2018	Februari	2	26	0
M	50–54	2018	Mars	1	27	1
M	50–54	2018	April	0	9	0
M	50–54	2018	Maj	0	1	0
M	50–54	2018	Juni	0	0	0
M	50–54	2018	Juli	0	0	0
M	50–54	2018	Augusti	0	0	0
M	50–54	2018	September	0	0	0
M	50–54	2018	Oktober	0	0	0
M	50–54	2018	November	0	0	0
M	50–54	2018	December	1	7	2
M	50–54	2019	Januari	2	17	2
M	50–54	2019	Februari	1	31	1
M	50–54	2019	Mars	1	16	0
M	50–54	2019	April	0	10	0
M	50–54	2019	Maj	0	2	0
M	50–54	2019	Juni	0	0	0
M	50–54	2019	Juli	0	0	0
M	50–54	2019	Augusti	0	2	0
M	50–54	2019	September	0	0	0
M	50–54	2019	Oktober	0	0	0
M	50–54	2019	November	0	5	0
M	50–54	2019	December	0	3	1
M	50–54	2020	Januari	1	6	0
M	50–54	2020	Februari	0	12	1
M	50–54	2020	Mars	1	14	1
M	50–54	2020	April	0	0	0
M	50–54	2020	Maj	0	0	0
M	50–54	2020	Juni	0	0	0
M	50–54	2020	Juli	0	0	0
M	50–54	2020	Augusti	0	0	0
M	50–54	2020	September	0	0	0
M	50–54	2020	Oktober	0	0	0
M	50–54	2020	November	0	0	1
M	50–54	2020	December	0	0	0
M	50–54	2021	Januari	0	0	0
M	50–54	2021	Februari	0	0	0
M	50–54	2021	Mars	0	0	0
M	50–54	2021	April	0	0	0
M	50–54	2021	Maj	0	0	0
M	50–54	2021	Juni	0	0	0
M	50–54	2021	Juli	0	0	0
M	50–54	2021	Augusti	0	0	0
M	50–54	2021	September	0	0	0
M	50–54	2021	Oktober	0	0	0
M	50–54	2021	November	0	0	0
M	50–54	2021	December	0	8	0
M	55–59	1998	Januari	0	0	1
M	55–59	1998	Februari	0	3	11
M	55–59	1998	Mars	0	4	16
M	55–59	1998	April	0	1	2
M	55–59	1998	Maj	0	0	0
M	55–59	1998	Juni	0	0	0
M	55–59	1998	Juli	0	1	1
M	55–59	1998	Augusti	0	0	1
M	55–59	1998	September	0	0	1
M	55–59	1998	Oktober	0	0	1
M	55–59	1998	November	0	0	0
M	55–59	1998	December	0	1	1
M	55–59	1999	Januari	0	5	2
M	55–59	1999	Februari	0	12	12
M	55–59	1999	Mars	0	6	9
M	55–59	1999	April	0	0	1
M	55–59	1999	Maj	0	0	2
M	55–59	1999	Juni	0	0	0
M	55–59	1999	Juli	0	0	0
M	55–59	1999	Augusti	0	0	0
M	55–59	1999	September	0	0	1
M	55–59	1999	Oktober	0	0	0
M	55–59	1999	November	0	0	2
M	55–59	1999	December	0	9	11
M	55–59	2000	Januari	0	11	19
M	55–59	2000	Februari	0	9	11
M	55–59	2000	Mars	0	3	3
M	55–59	2000	April	0	1	1
M	55–59	2000	Maj	0	0	0
M	55–59	2000	Juni	0	0	0
M	55–59	2000	Juli	0	0	1
M	55–59	2000	Augusti	0	0	0
M	55–59	2000	September	0	0	0
M	55–59	2000	Oktober	0	0	0
M	55–59	2000	November	0	0	0
M	55–59	2000	December	0	0	0
M	55–59	2001	Januari	0	1	0
M	55–59	2001	Februari	0	2	5
M	55–59	2001	Mars	0	3	1
M	55–59	2001	April	0	0	1
M	55–59	2001	Maj	0	1	1
M	55–59	2001	Juni	0	0	0
M	55–59	2001	Juli	0	0	0
M	55–59	2001	Augusti	0	0	1
M	55–59	2001	September	0	0	0
M	55–59	2001	Oktober	0	0	0
M	55–59	2001	November	0	0	0
M	55–59	2001	December	0	0	1
M	55–59	2002	Januari	0	2	0
M	55–59	2002	Februari	0	2	3
M	55–59	2002	Mars	0	10	10
M	55–59	2002	April	0	3	3
M	55–59	2002	Maj	0	0	0
M	55–59	2002	Juni	0	0	1
M	55–59	2002	Juli	0	0	2
M	55–59	2002	Augusti	0	0	0
M	55–59	2002	September	0	0	0
M	55–59	2002	Oktober	0	0	0
M	55–59	2002	November	0	1	0
M	55–59	2002	December	0	0	0
M	55–59	2003	Januari	0	0	0
M	55–59	2003	Februari	0	0	0
M	55–59	2003	Mars	0	3	0
M	55–59	2003	April	0	2	1
M	55–59	2003	Maj	0	1	0
M	55–59	2003	Juni	0	0	0
M	55–59	2003	Juli	0	0	2
M	55–59	2003	Augusti	0	0	0
M	55–59	2003	September	0	0	1
M	55–59	2003	Oktober	0	0	0
M	55–59	2003	November	0	0	0
M	55–59	2003	December	0	1	7
M	55–59	2004	Januari	0	2	7
M	55–59	2004	Februari	0	2	0
M	55–59	2004	Mars	0	0	0
M	55–59	2004	April	0	0	0
M	55–59	2004	Maj	0	0	0
M	55–59	2004	Juni	0	0	0
M	55–59	2004	Juli	0	1	0
M	55–59	2004	Augusti	0	0	0
M	55–59	2004	September	0	0	1
M	55–59	2004	Oktober	0	0	1
M	55–59	2004	November	0	0	2
M	55–59	2004	December	0	1	1
M	55–59	2005	Januari	0	0	1
M	55–59	2005	Februari	0	4	5
M	55–59	2005	Mars	0	6	5
M	55–59	2005	April	0	2	0
M	55–59	2005	Maj	0	0	1
M	55–59	2005	Juni	0	0	0
M	55–59	2005	Juli	0	0	0
M	55–59	2005	Augusti	0	0	0
M	55–59	2005	September	0	0	1
M	55–59	2005	Oktober	0	0	0
M	55–59	2005	November	0	0	0
M	55–59	2005	December	0	0	1
M	55–59	2006	Januari	0	0	1
M	55–59	2006	Februari	0	0	3
M	55–59	2006	Mars	0	0	3
M	55–59	2006	April	0	3	3
M	55–59	2006	Maj	0	0	0
M	55–59	2006	Juni	0	0	0
M	55–59	2006	Juli	0	0	0
M	55–59	2006	Augusti	0	0	0
M	55–59	2006	September	0	0	0
M	55–59	2006	Oktober	0	0	1
M	55–59	2006	November	0	0	0
M	55–59	2006	December	0	3	0
M	55–59	2007	Januari	0	1	0
M	55–59	2007	Februari	0	4	1
M	55–59	2007	Mars	0	2	4
M	55–59	2007	April	0	1	0
M	55–59	2007	Maj	0	0	0
M	55–59	2007	Juni	0	0	0
M	55–59	2007	Juli	0	0	0
M	55–59	2007	Augusti	0	0	0
M	55–59	2007	September	0	0	1
M	55–59	2007	Oktober	0	0	0
M	55–59	2007	November	0	0	0
M	55–59	2007	December	0	0	0
M	55–59	2008	Januari	0	0	0
M	55–59	2008	Februari	0	5	1
M	55–59	2008	Mars	0	5	1
M	55–59	2008	April	0	0	2
M	55–59	2008	Maj	0	0	0
M	55–59	2008	Juni	0	0	0
M	55–59	2008	Juli	0	0	0
M	55–59	2008	Augusti	0	0	0
M	55–59	2008	September	0	0	0
M	55–59	2008	Oktober	0	0	0
M	55–59	2008	November	0	0	0
M	55–59	2008	December	0	1	0
M	55–59	2009	Januari	0	7	4
M	55–59	2009	Februari	0	1	3
M	55–59	2009	Mars	0	0	0
M	55–59	2009	April	0	0	1
M	55–59	2009	Maj	0	0	0
M	55–59	2009	Juni	0	0	0
M	55–59	2009	Juli	0	0	0
M	55–59	2009	Augusti	0	0	0
M	55–59	2009	September	1	0	1
M	55–59	2009	Oktober	2	1	0
M	55–59	2009	November	23	2	1
M	55–59	2009	December	6	0	0
M	55–59	2010	Januari	0	0	0
M	55–59	2010	Februari	0	0	0
M	55–59	2010	Mars	0	1	2
M	55–59	2010	April	0	0	0
M	55–59	2010	Maj	0	0	0
M	55–59	2010	Juni	0	0	0
M	55–59	2010	Juli	0	0	0
M	55–59	2010	Augusti	0	0	0
M	55–59	2010	September	0	0	0
M	55–59	2010	Oktober	0	0	0
M	55–59	2010	November	0	1	0
M	55–59	2010	December	0	0	1
M	55–59	2011	Januari	9	1	1
M	55–59	2011	Februari	4	3	1
M	55–59	2011	Mars	3	4	0
M	55–59	2011	April	3	0	0
M	55–59	2011	Maj	0	1	1
M	55–59	2011	Juni	0	0	0
M	55–59	2011	Juli	0	0	0
M	55–59	2011	Augusti	0	0	0
M	55–59	2011	September	0	0	0
M	55–59	2011	Oktober	0	0	0
M	55–59	2011	November	0	0	0
M	55–59	2011	December	0	0	0
M	55–59	2012	Januari	1	2	0
M	55–59	2012	Februari	2	11	7
M	55–59	2012	Mars	4	16	8
M	55–59	2012	April	0	4	1
M	55–59	2012	Maj	0	1	0
M	55–59	2012	Juni	0	0	0
M	55–59	2012	Juli	0	0	0
M	55–59	2012	Augusti	0	0	0
M	55–59	2012	September	0	0	0
M	55–59	2012	Oktober	0	0	0
M	55–59	2012	November	0	0	0
M	55–59	2012	December	0	4	0
M	55–59	2013	Januari	8	16	2
M	55–59	2013	Februari	22	12	8
M	55–59	2013	Mars	8	12	9
M	55–59	2013	April	7	8	1
M	55–59	2013	Maj	2	1	0
M	55–59	2013	Juni	0	0	0
M	55–59	2013	Juli	0	0	0
M	55–59	2013	Augusti	0	0	0
M	55–59	2013	September	0	0	0
M	55–59	2013	Oktober	0	0	1
M	55–59	2013	November	0	1	1
M	55–59	2013	December	3	0	2
M	55–59	2014	Januari	2	1	1
M	55–59	2014	Februari	6	6	1
M	55–59	2014	Mars	7	5	1
M	55–59	2014	April	3	2	0
M	55–59	2014	Maj	0	1	0
M	55–59	2014	Juni	0	0	0
M	55–59	2014	Juli	0	0	0
M	55–59	2014	Augusti	0	0	0
M	55–59	2014	September	0	0	0
M	55–59	2014	Oktober	0	0	0
M	55–59	2014	November	0	0	0
M	55–59	2014	December	0	1	0
M	55–59	2015	Januari	1	6	1
M	55–59	2015	Februari	1	18	2
M	55–59	2015	Mars	8	19	2
M	55–59	2015	April	9	8	1
M	55–59	2015	Maj	0	6	1
M	55–59	2015	Juni	0	1	0
M	55–59	2015	Juli	0	0	0
M	55–59	2015	Augusti	0	0	0
M	55–59	2015	September	1	0	0
M	55–59	2015	Oktober	0	0	0
M	55–59	2015	November	1	0	0
M	55–59	2015	December	8	4	0
M	55–59	2016	Januari	8	11	2
M	55–59	2016	Februari	22	32	4
M	55–59	2016	Mars	5	11	1
M	55–59	2016	April	1	4	0
M	55–59	2016	Maj	0	3	0
M	55–59	2016	Juni	0	0	0
M	55–59	2016	Juli	0	0	0
M	55–59	2016	Augusti	0	0	0
M	55–59	2016	September	0	2	0
M	55–59	2016	Oktober	0	0	0
M	55–59	2016	November	0	0	1
M	55–59	2016	December	1	8	4
M	55–59	2017	Januari	1	12	2
M	55–59	2017	Februari	4	15	2
M	55–59	2017	Mars	1	12	0
M	55–59	2017	April	0	3	0
M	55–59	2017	Maj	1	2	0
M	55–59	2017	Juni	0	1	0
M	55–59	2017	Juli	0	0	0
M	55–59	2017	Augusti	0	0	0
M	55–59	2017	September	0	0	1
M	55–59	2017	Oktober	0	1	0
M	55–59	2017	November	0	1	0
M	55–59	2017	December	0	8	0
M	55–59	2018	Januari	1	17	1
M	55–59	2018	Februari	1	42	2
M	55–59	2018	Mars	1	33	2
M	55–59	2018	April	0	11	0
M	55–59	2018	Maj	0	3	0
M	55–59	2018	Juni	0	0	1
M	55–59	2018	Juli	0	0	0
M	55–59	2018	Augusti	0	1	0
M	55–59	2018	September	0	1	1
M	55–59	2018	Oktober	0	0	0
M	55–59	2018	November	0	1	0
M	55–59	2018	December	0	19	1
M	55–59	2019	Januari	0	33	3
M	55–59	2019	Februari	2	51	4
M	55–59	2019	Mars	1	29	2
M	55–59	2019	April	1	8	1
M	55–59	2019	Maj	0	3	0
M	55–59	2019	Juni	0	0	0
M	55–59	2019	Juli	0	1	0
M	55–59	2019	Augusti	0	1	0
M	55–59	2019	September	0	0	0
M	55–59	2019	Oktober	0	0	0
M	55–59	2019	November	0	0	0
M	55–59	2019	December	0	9	0
M	55–59	2020	Januari	0	3	2
M	55–59	2020	Februari	0	12	0
M	55–59	2020	Mars	4	24	0
M	55–59	2020	April	0	1	0
M	55–59	2020	Maj	0	0	0
M	55–59	2020	Juni	0	0	0
M	55–59	2020	Juli	0	0	0
M	55–59	2020	Augusti	0	0	0
M	55–59	2020	September	0	0	0
M	55–59	2020	Oktober	0	0	0
M	55–59	2020	November	0	0	0
M	55–59	2020	December	0	0	0
M	55–59	2021	Januari	0	0	0
M	55–59	2021	Februari	0	0	0
M	55–59	2021	Mars	0	0	0
M	55–59	2021	April	0	0	0
M	55–59	2021	Maj	0	0	0
M	55–59	2021	Juni	0	0	0
M	55–59	2021	Juli	0	0	0
M	55–59	2021	Augusti	0	0	0
M	55–59	2021	September	0	0	0
M	55–59	2021	Oktober	0	0	0
M	55–59	2021	November	0	0	0
M	55–59	2021	December	0	21	2
M	60–64	1998	Januari	0	0	3
M	60–64	1998	Februari	0	6	10
M	60–64	1998	Mars	0	8	21
M	60–64	1998	April	0	1	5
M	60–64	1998	Maj	0	0	0
M	60–64	1998	Juni	0	0	0
M	60–64	1998	Juli	0	0	0
M	60–64	1998	Augusti	0	0	3
M	60–64	1998	September	0	0	2
M	60–64	1998	Oktober	0	0	1
M	60–64	1998	November	0	0	0
M	60–64	1998	December	0	0	3
M	60–64	1999	Januari	0	2	4
M	60–64	1999	Februari	0	11	23
M	60–64	1999	Mars	0	10	15
M	60–64	1999	April	0	1	2
M	60–64	1999	Maj	0	0	3
M	60–64	1999	Juni	0	0	0
M	60–64	1999	Juli	0	0	2
M	60–64	1999	Augusti	0	0	0
M	60–64	1999	September	0	0	2
M	60–64	1999	Oktober	0	0	0
M	60–64	1999	November	0	0	3
M	60–64	1999	December	0	4	15
M	60–64	2000	Januari	0	10	24
M	60–64	2000	Februari	0	4	10
M	60–64	2000	Mars	0	3	2
M	60–64	2000	April	0	0	1
M	60–64	2000	Maj	0	0	0
M	60–64	2000	Juni	0	0	0
M	60–64	2000	Juli	0	0	2
M	60–64	2000	Augusti	0	0	0
M	60–64	2000	September	0	0	1
M	60–64	2000	Oktober	0	0	0
M	60–64	2000	November	0	0	0
M	60–64	2000	December	0	0	2
